ID,State,Farm,Date_of_colleciton,Status,RectTemp,Name,value,alpha,animal
Dairy93,IN,Farm5,2/27/21,Healthy,,Dairy 93,296.5,Chao1,calf
Dairy94,IN,Farm5,2/27/21,Healthy,,Dairy 94,288.4545455,Chao1,calf
Dairy95,IN,Farm5,2/27/21,Healthy,,Dairy 95,561.5540541,Chao1,calf
Dairy96,IN,Farm5,2/27/21,Healthy,,Dairy 96,287,Chao1,calf
Dairy97,IN,Farm5,2/27/21,Healthy,,Dairy 97,312.5,Chao1,calf
Dairy98,IN,Farm5,2/27/21,BRD,103.6,Dairy 98,124.8,Chao1,calf
Dairy99,IN,Farm5,2/27/21,BRD,102.8,Dairy 99,74.5,Chao1,calf
Dairy101,NY,Farm3,05/18-19/2021,Healthy,102.8,Dairy 101,636.6442308,Chao1,calf
Dairy102,NY,Farm3,05/18-19/2021,Healthy,101.8,Dairy 102,229.0434783,Chao1,calf
Dairy103,NY,Farm3,05/18-19/2021,Healthy,102.6,Dairy 103,291.1304348,Chao1,calf
Dairy104,NY,Farm3,05/18-19/2021,Healthy,102.6,Dairy 104,206.9565217,Chao1,calf
Dairy105,NY,Farm3,05/18-19/2021,Healthy,102.4,Dairy 105,196.9375,Chao1,calf
Dairy106,NY,Farm3,05/18-19/2021,Healthy,,Dairy 106,412.9,Chao1,calf
Dairy107,NY,Farm3,05/18-19/2021,Healthy,102.5,Dairy 107,384.22,Chao1,calf
Dairy108,NY,Farm3,05/18-19/2021,Healthy,,Dairy 108,287,Chao1,calf
Dairy109,NY,Farm3,05/18-19/2021,Healthy,101.7,Dairy 109,304.8857143,Chao1,calf
Dairy110,NY,Farm3,05/18-19/2021,Healthy,102,Dairy 110,200.8333333,Chao1,calf
Dairy111,NY,Farm3,05/18-19/2021,Healthy,102,Dairy 111,407.52,Chao1,calf
Dairy112,NY,Farm3,05/18-19/2021,Healthy,102.2,Dairy 112,157.3333333,Chao1,calf
Dairy113,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 113,338.2,Chao1,calf
Dairy114,NY,Farm3,05/18-19/2021,Healthy,,Dairy 114,185.6666667,Chao1,calf
Dairy115,NY,Farm3,05/18-19/2021,Healthy,,Dairy 115,247.75,Chao1,calf
Dairy116,NY,Farm3,05/18-19/2021,Healthy,,Dairy 116,222.047619,Chao1,calf
Dairy117,NY,Farm3,05/18-19/2021,Healthy,102.1,Dairy 117,212.7142857,Chao1,calf
Dairy118,NY,Farm3,05/18-19/2021,Healthy,102.8,Dairy 118,152.1578947,Chao1,calf
Dairy119,NY,Farm3,05/18-19/2021,Healthy,101.4,Dairy 119,329.5357143,Chao1,calf
Dairy120,NY,Farm3,05/18-19/2021,Healthy,,Dairy 120,185.7142857,Chao1,calf
Dairy121,NY,Farm3,05/18-19/2021,Healthy,102.5,Dairy 121,413.4482759,Chao1,calf
Dairy122,NY,Farm3,05/18-19/2021,Healthy,101.9,Dairy 122,240.375,Chao1,calf
Dairy123,NY,Farm3,05/18-19/2021,Healthy,,Dairy 123,455.122449,Chao1,calf
Dairy124,NY,Farm3,05/18-19/2021,Healthy,,Dairy 124,538.5081967,Chao1,calf
Dairy125,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 125,183.5,Chao1,calf
Dairy126,NY,Farm3,05/18-19/2021,Healthy,,Dairy 126,127.6,Chao1,calf
Dairy127,NY,Farm3,05/18-19/2021,Healthy,104,Dairy 127,339.902439,Chao1,calf
Dairy128,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 128,211.4333333,Chao1,calf
Dairy129,NY,Farm3,05/18-19/2021,Healthy,,Dairy 129,84,Chao1,calf
Dairy130,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 130,302.3703704,Chao1,calf
Dairy131,NY,Farm3,05/18-19/2021,Healthy,,Dairy 131,243.15625,Chao1,calf
Dairy132,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 132,246.2857143,Chao1,calf
Dairy133,NY,Farm3,05/18-19/2021,Healthy,102.7,Dairy 133,289.6851852,Chao1,calf
Dairy134,NY,Farm3,05/18-19/2021,Healthy,102.3,Dairy 134,220.84,Chao1,calf
Dairy135,NY,Farm3,05/18-19/2021,Healthy,102.4,Dairy 135,262.8965517,Chao1,calf
Dairy136,NY,Farm3,05/18-19/2021,BRD,102.5,Dairy 136,184.0909091,Chao1,calf
Dairy137,NY,Farm3,05/18-19/2021,BRD,102.7,Dairy 137,114.2,Chao1,calf
Dairy138,NY,Farm3,05/18-19/2021,BRD,102.3,Dairy 138,225.2142857,Chao1,calf
Dairy139,NY,Farm3,05/18-19/2021,BRD,102.6,Dairy 139,92,Chao1,calf
Dairy140,NY,Farm3,05/18-19/2021,BRD,103.1,Dairy 140,268.4166667,Chao1,calf
Dairy141,NY,Farm3,05/18-19/2021,BRD,102.3,Dairy 141,184.8666667,Chao1,calf
Dairy142,NY,Farm3,05/18-19/2021,BRD,103.1,Dairy 142,102.6,Chao1,calf
Dairy143,NY,Farm3,05/18-19/2021,BRD,103,Dairy 143,132.5,Chao1,calf
Dairy144,NY,Farm3,05/18-19/2021,BRD,102,Dairy 144,187.4761905,Chao1,calf
Dairy145,NY,Farm3,05/18-19/2021,BRD,102.2,Dairy 145,289.3703704,Chao1,calf
Dairy146,NY,Farm3,05/18-19/2021,BRD,102.2,Dairy 146,245.8333333,Chao1,calf
Dairy147,NY,Farm3,05/18-19/2021,BRD,102.5,Dairy 147,464.42,Chao1,calf
Dairy149,NY,Farm3,05/18-19/2021,BRD,103,Dairy 149,112,Chao1,calf
Dairy150,NY,Farm3,05/18-19/2021,BRD,103,Dairy 150,283.2368421,Chao1,calf
Dairy151,NY,Farm3,05/18-19/2021,BRD,101.7,Dairy 151,294,Chao1,calf
Dairy152,NY,Farm3,05/18-19/2021,BRD,103,Dairy 152,209.3333333,Chao1,calf
Dairy153,NY,Farm3,05/18-19/2021,BRD,105.8,Dairy 153,229.05,Chao1,calf
Dairy154,NY,Farm3,05/18-19/2021,BRD,105.3,Dairy 154,157.8846154,Chao1,calf
Dairy155,NY,Farm3,05/18-19/2021,BRD,102,Dairy 155,310.44,Chao1,calf
Dairy156,NY,Farm3,05/18-19/2021,BRD,102.4,Dairy 156,345.2222222,Chao1,calf
Dairy157,NY,Farm3,05/18-19/2021,BRD,106,Dairy 157,322.0526316,Chao1,calf
Dairy158,NY,Farm3,05/18-19/2021,BRD,106.3,Dairy 158,169.1538462,Chao1,calf
Dairy159,NY,Farm3,05/18-19/2021,BRD,101.2,Dairy 159,288.1111111,Chao1,calf
Dairy160,NY,Farm3,05/18-19/2021,BRD,102.1,Dairy 160,281.6470588,Chao1,calf
Dairy161,NY,Farm3,05/18-19/2021,BRD,102.4,Dairy 161,150.6875,Chao1,calf
Dairy162,NY,Farm3,05/18-19/2021,BRD,102.8,Dairy 162,167.8,Chao1,calf
Dairy163,NY,Farm3,05/18-19/2021,BRD,102.6,Dairy 163,417.8,Chao1,calf
Dairy164,NY,Farm3,05/18-19/2021,BRD,104.9,Dairy 164,126,Chao1,calf
Dairy165,NY,Farm3,05/18-19/2021,BRD,101.6,Dairy 165,218.1578947,Chao1,calf
Dairy166,NY,Farm3,05/18-19/2021,BRD,102,Dairy 166,141.6666667,Chao1,calf
Dairy167,NY,Farm3,05/18-19/2021,BRD,,Dairy 167,166.9166667,Chao1,calf
Dairy168,NY,Farm3,05/18-19/2021,BRD,101.2,Dairy 168,227.4545455,Chao1,calf
Dairy169,NY,Farm3,05/18-19/2021,BRD,102,Dairy 169,359.9473684,Chao1,calf
Dairy170,NY,Farm3,05/18-19/2021,BRD,104,Dairy 170,151.1428571,Chao1,calf
Dairy171,NY,Farm4,5/20/21,Healthy,101.6,Dairy 171,65,Chao1,Cow
Dairy172,NY,Farm4,5/20/21,Healthy,101.2,Dairy 172,76.90909091,Chao1,calf
Dairy174,NY,Farm4,5/20/21,Healthy,101.7,Dairy 174,139.6666667,Chao1,Cow
Dairy177,NY,Farm4,5/20/21,Healthy,,Dairy 177,334.4,Chao1,Cow
Dairy178,NY,Farm4,5/20/21,Healthy,,Dairy 178,112.5,Chao1,Cow
Dairy180,NY,Farm4,5/20/21,Healthy,102.5,Dairy 180,147,Chao1,Cow
Dairy181,NY,Farm4,5/20/21,Healthy,,Dairy 181,245.5,Chao1,Cow
Dairy182,NY,Farm4,5/20/21,Healthy,,Dairy 182,68,Chao1,Cow
Dairy183,NY,Farm4,5/20/21,Healthy,,Dairy 183,194.1,Chao1,Cow
Dairy184,NY,Farm4,5/20/21,Healthy,101.5,Dairy 184,170.5,Chao1,Cow
Dairy185,NY,Farm4,5/20/21,Healthy,102,Dairy 185,118.9090909,Chao1,calf
Dairy186,NY,Farm4,5/20/21,Healthy,101.5,Dairy 186,137,Chao1,Cow
Dairy187,NY,Farm4,5/20/21,Healthy,102,Dairy 187,36,Chao1,calf
Dairy188,NY,Farm4,5/20/21,BRD,103.2,Dairy 188,38,Chao1,calf
Dairy189,NY,Farm4,5/20/21,BRD,101.2,Dairy 189,222.1363636,Chao1,Cow
Dairy190,NY,Farm4,5/20/21,BRD,103,Dairy 190,52,Chao1,Cow
Dairy191,NY,Farm4,5/20/21,BRD,102.5,Dairy 191,102.5,Chao1,Cow
Dairy192,NY,Farm4,5/20/21,BRD,102.4,Dairy 192,163,Chao1,Cow
Dairy193,NY,Farm4,5/20/21,BRD,101.4,Dairy 193,105.2,Chao1,Cow
Dairy194,NY,Farm4,5/20/21,BRD,102,Dairy 194,62,Chao1,Cow
Dairy195,NY,Farm4,5/20/21,BRD,100.1,Dairy 195,102.2727273,Chao1,Cow
Dairy196,NY,Farm4,5/20/21,BRD,103.9,Dairy 196,194.3157895,Chao1,Cow
Dairy197,NY,Farm4,5/20/21,BRD,102,Dairy 197,103.4285714,Chao1,calf
Dairy198,NY,Farm4,5/20/21,BRD,102.3,Dairy 198,54,Chao1,calf
Dairy199,NY,Farm4,5/20/21,BRD,102.5,Dairy 199,35,Chao1,calf
Dairy200,NY,Farm4,5/20/21,BRD,101.8,Dairy 200,35,Chao1,Cow
Dairy201,NY,Farm4,5/20/21,BRD,102.9,Dairy 201,189,Chao1,calf
Dairy202,NY,Farm4,5/20/21,BRD,102.6,Dairy 202,81.3,Chao1,calf
Dairy203,NY,Farm4,5/20/21,BRD,102.8,Dairy 203,84.11111111,Chao1,calf
Dairy204,TX,Farm1,1/1/22,BRD,101.6,Dairy 204,109.5,Chao1,calf
Dairy205,TX,Farm1,1/1/22,BRD,100.5,Dairy 205,107.0909091,Chao1,calf
Dairy206,TX,Farm1,1/1/22,BRD,102.9,Dairy 206,146,Chao1,calf
Dairy207,TX,Farm1,1/1/22,Healthy,101.9,Dairy 207,203.7142857,Chao1,calf
Dairy208,TX,Farm1,1/1/22,Healthy,102.7,Dairy 208,289.3333333,Chao1,calf
Dairy209,TX,Farm1,1/1/22,Healthy,101.5,Dairy 209,283.1666667,Chao1,calf
Dairy210,TX,Farm1,1/1/22,BRD,102.1,Dairy 210,88,Chao1,calf
Dairy213,TX,Farm1,1/1/22,Healthy,101.4,Dairy 213,370.4,Chao1,calf
Dairy214,TX,Farm1,1/1/22,BRD,102.6,Dairy 214,144,Chao1,calf
Dairy215,TX,Farm1,1/1/22,BRD,102.3,Dairy 215,75,Chao1,calf
Dairy216,TX,Farm1,1/1/22,Healthy,101.9,Dairy 216,109.6,Chao1,calf
Dairy217,TX,Farm1,1/1/22,Healthy,101.7,Dairy 217,58,Chao1,calf
Dairy218,TX,Farm1,1/1/22,BRD,102.3,Dairy 218,47,Chao1,calf
Dairy220,TX,Farm1,1/1/22,Healthy,100.6,Dairy 220,277.5714286,Chao1,calf
Dairy221,TX,Farm1,1/1/22,Healthy,101.9,Dairy 221,95.5,Chao1,calf
Dairy222,TX,Farm1,1/1/22,BRD,105.1,Dairy 222,108,Chao1,calf
Dairy223,TX,Farm1,1/1/22,Healthy,101.7,Dairy 223,152.5,Chao1,calf
Dairy224,TX,Farm1,1/1/22,BRD,101.7,Dairy 224,122,Chao1,calf
Dairy225,TX,Farm1,1/1/22,BRD,97.8,Dairy 225,249.8666667,Chao1,calf
Dairy226,TX,Farm1,1/1/22,Healthy,101.2,Dairy 226,147,Chao1,calf
Dairy227,TX,Farm1,1/1/22,Healthy,102.1,Dairy 227,91,Chao1,calf
Dairy228,TX,Farm1,1/1/22,BRD,101.4,Dairy 228,107,Chao1,calf
Dairy231,TX,Farm1,1/1/22,Healthy,102,Dairy 231,111,Chao1,calf
Dairy232,TX,Farm1,1/1/22,BRD,101,Dairy 232,137,Chao1,calf
Dairy233,TX,Farm1,1/1/22,Healthy,102,Dairy 233,106,Chao1,calf
Dairy237,TX,Farm1,1/1/22,Healthy,102.3,Dairy 237,316.5,Chao1,calf
Dairy238,TX,Farm1,1/1/22,BRD,102.3,Dairy 238,175.5,Chao1,calf
Dairy239,TX,Farm1,1/1/22,Healthy,101.5,Dairy 239,178,Chao1,calf
Dairy240,TX,Farm1,1/1/22,BRD,102.1,Dairy 240,199.2727273,Chao1,calf
Dairy241,TX,Farm1,1/1/22,BRD,102.7,Dairy 241,130,Chao1,calf
Dairy243,TX,Farm1,1/1/22,Healthy,102.3,Dairy 243,412.5714286,Chao1,calf
Dairy244,TX,Farm1,1/1/22,BRD,101.7,Dairy 244,169.3333333,Chao1,calf
Dairy245,TX,Farm1,1/1/22,Healthy,103.3,Dairy 245,148.1111111,Chao1,calf
Dairy248,TX,Farm1,1/1/22,BRD,101.8,Dairy 248,57,Chao1,calf
Dairy249,TX,Farm1,1/1/22,Healthy,101.6,Dairy 249,174.2,Chao1,calf
Dairy250,TX,Farm1,1/1/22,BRD,101.9,Dairy 250,186,Chao1,calf
Dairy251,TX,Farm1,1/1/22,BRD,101.4,Dairy 251,125.75,Chao1,calf
Dairy252,TX,Farm1,1/1/22,Healthy,101.9,Dairy 252,141.1666667,Chao1,calf
Dairy253,TX,Farm1,1/1/22,Healthy,102.2,Dairy 253,111,Chao1,calf
Dairy255,TX,Farm1,1/1/22,Healthy,101.7,Dairy 255,75.16666667,Chao1,calf
Dairy256,TX,Farm1,1/1/22,BRD,102,Dairy 256,87,Chao1,calf
Dairy257,TX,Farm1,1/1/22,BRD,102.5,Dairy 257,152,Chao1,calf
Dairy258,TX,Farm1,1/1/22,Healthy,103.1,Dairy 258,138,Chao1,calf
Dairy285,TX,Farm1,1/1/22,Healthy,102.2,Dairy 285,200.75,Chao1,calf
Dairy286,TX,Farm1,1/1/22,BRD,102.3,Dairy 286,154.5882353,Chao1,calf
Dairy287,TX,Farm1,1/1/22,Healthy,102.2,Dairy 287,128,Chao1,calf
Dairy288,TX,Farm1,1/1/22,BRD,102.2,Dairy 288,476.5454545,Chao1,calf
Dairy289,TX,Farm1,1/1/22,Healthy,102.2,Dairy 289,197.44,Chao1,calf
Dairy290,TX,Farm1,1/1/22,BRD,101.2,Dairy 290,515.3382353,Chao1,calf
Dairy291,TX,Farm1,1/1/22,Healthy,102.9,Dairy 291,154,Chao1,calf
Dairy292,TX,Farm1,1/1/22,BRD,101.8,Dairy 292,219.6153846,Chao1,calf
Dairy294,TX,Farm1,1/1/22,BRD,101.6,Dairy 294,315.125,Chao1,calf
Dairy295,TX,Farm1,1/1/22,BRD,102,Dairy 295,367.972973,Chao1,calf
Dairy296,TX,Farm1,1/1/22,BRD,102.5,Dairy 296,144.0909091,Chao1,calf
Dairy299,TX,Farm1,1/1/22,Healthy,102.8,Dairy 299,229.3,Chao1,calf
Dairy302,TX,Farm1,1/1/22,Healthy,101.5,Dairy 302,215.3571429,Chao1,calf
Dairy303,TX,Farm1,1/1/22,BRD,101.2,Dairy 303,156.0909091,Chao1,calf
Dairy304,TX,Farm1,1/1/22,BRD,102.1,Dairy 304,457.6375,Chao1,calf
Dairy305,TX,Farm1,1/1/22,Healthy,102.2,Dairy 305,409.7254902,Chao1,calf
Dairy306,TX,Farm1,1/1/22,Healthy,102.2,Dairy 306,306.3170732,Chao1,calf
Dairy307,TX,Farm1,1/1/22,BRD,104.3,Dairy 307,153.1666667,Chao1,calf
Dairy308,TX,Farm1,1/1/22,Healthy,102.2,Dairy 308,118.9090909,Chao1,calf
Dairy309,TX,Farm1,1/1/22,BRD,101.7,Dairy 309,300.3333333,Chao1,calf
Dairy310,TX,Farm1,1/1/22,Healthy,100.5,Dairy 310,267.6666667,Chao1,calf
Dairy312,TX,Farm1,1/1/22,Healthy,102.2,Dairy 312,222.55,Chao1,calf
Dairy314,TX,Farm1,1/1/22,BRD,101.1,Dairy 314,373.9565217,Chao1,calf
Dairy315,TX,Farm1,1/1/22,Healthy,101.6,Dairy 315,726.6796117,Chao1,calf
Dairy261,TX,Farm1,1/1/22,Healthy,102.7,Dairy261,106,Chao1,calf
Dairy263,TX,Farm1,1/1/22,Healthy,101.8,Dairy263,172,Chao1,calf
Dairy264,TX,Farm1,1/1/22,BRD,102.8,Dairy264,125.2,Chao1,calf
Dairy265,TX,Farm1,1/1/22,Healthy,103,Dairy265,291.1666667,Chao1,calf
Dairy266,TX,Farm1,1/1/22,Healthy,102.1,Dairy266,108.9090909,Chao1,calf
Dairy268,TX,Farm1,1/1/22,Healthy,101.9,Dairy268,273.9090909,Chao1,calf
Dairy269,TX,Farm1,1/1/22,Healthy,101.7,Dairy269,250.2,Chao1,calf
Dairy270,TX,Farm1,1/1/22,BRD,102.3,Dairy270,154,Chao1,calf
Dairy271,TX,Farm1,1/1/22,BRD,104.8,Dairy271,192.3636364,Chao1,calf
Dairy273,TX,Farm1,1/1/22,BRD,103.8,Dairy273,216.6363636,Chao1,calf
Dairy275,TX,Farm1,1/1/22,Healthy,102.9,Dairy275,85.33333333,Chao1,calf
Dairy276,TX,Farm1,1/1/22,BRD,102.5,Dairy276,87.27272727,Chao1,calf
Dairy277,TX,Farm1,1/1/22,BRD,102.7,Dairy277,74.3,Chao1,calf
Dairy278,TX,Farm1,1/1/22,Healthy,102.2,Dairy278,237.65,Chao1,calf
Dairy279,TX,Farm1,1/1/22,Healthy,103.2,Dairy279,132.3529412,Chao1,calf
Dairy280,TX,Farm1,1/1/22,BRD,103.8,Dairy280,514.2307692,Chao1,calf
Dairy282,TX,Farm1,1/1/22,BRD,103,Dairy282,218.2173913,Chao1,calf
Dairy283,TX,Farm1,1/1/22,BRD,103,Dairy283,392.3170732,Chao1,calf
Dairy284,TX,Farm1,1/1/22,Healthy,102.2,Dairy284,156.1428571,Chao1,calf
