Name,ID,Status,State,Farm,Date of colleciton,RectaTemp,16S copies,copy_log,copies,pre_abs,Bacteria,quality
Beef 351,Beef351,Healthy,ID,Boise Valley Feeders,10/29/21,,6565101.66,4.53645019,34391.42651,1,M.haemolytica,Clean
Beef 352,Beef352,Healthy,ID,Boise Valley Feeders,10/29/21,,8133734.98,2.230448921,170,0,M.haemolytica,Clean
Beef 353,Beef353,BRD,ID,Boise Valley Feeders,10/29/21,104,422833.96,2.230448921,170,0,M.haemolytica,Clean
Beef 354,Beef354,BRD,ID,Boise Valley Feeders,10/29/21,105.5,1151721.89,2.230448921,170,0,M.haemolytica,Clean
Beef 355,Beef355,BRD,ID,Boise Valley Feeders,10/29/21,104.5,233065.18,3.290205654,1950.76814,1,M.haemolytica,Clean
Beef 356,Beef356,BRD,ID,Boise Valley Feeders,10/29/21,104,1158223.94,2.230448921,170,0,M.haemolytica,Clean
Beef 357,Beef357,BRD,ID,Boise Valley Feeders,10/29/21,104.7,690898.55,2.230448921,170,0,M.haemolytica,Clean
Beef 358,Beef358,BRD,ID,Boise Valley Feeders,10/29/21,105.1,628398.47,2.230448921,170,0,M.haemolytica,Clean
Beef 359,Beef359,BRD,ID,Boise Valley Feeders,10/29/21,104.9,782182.73,2.230448921,170,0,M.haemolytica,Clean
Beef 36,Beef36,BRD,TX,Cactus,3/8/21,105.3,81164802.61,4.394266623,24789.43467,1,M.haemolytica,Clean
Beef 360,Beef360,BRD,ID,Boise Valley Feeders,10/29/21,104.5,95435.93,2.230448921,170,0,M.haemolytica,Clean
Beef 361,Beef361,BRD,ID,Boise Valley Feeders,10/29/21,104.7,1334523.45,4.181410848,15184.86196,1,M.haemolytica,Clean
Beef 362,Beef362,BRD,ID,Boise Valley Feeders,10/29/21,105.2,1621922.58,3.399300554,2507.844207,1,M.haemolytica,Clean
Beef 364,Beef364,BRD,IN,Ault,11/10/21,102,4.47E+11,2.230448921,170,0,M.haemolytica,Clean
Beef 365,Beef365,BRD,IN,Ault,11/10/21,104.9,13760432.35,2.230448921,170,0,M.haemolytica,Clean
Beef 366,Beef366,Healthy,IN,Ault,11/10/21,102.9,10485683.16,5.290278813,195109.6785,1,M.haemolytica,Clean
Beef 367,Beef367,Healthy,IN,Ault,11/10/21,103.3,4185501.27,5.106872895,127900.6923,1,M.haemolytica,Clean
Beef 368,Beef368,Healthy,IN,Ault,11/10/21,103.3,4863032.5,2.230448921,170,0,M.haemolytica,Clean
Beef 369,Beef369,Healthy,IN,Ault,11/10/21,102.9,633220.19,2.230448921,170,0,M.haemolytica,Clean
Beef 37,Beef37,BRD,TX,Cactus,3/10/21,105.2,39044.04,2.230448921,170,0,M.haemolytica,Clean
Beef 370,Beef370,BRD,ID,Ault,11/17/21,,806478.34,3.456219632,2859.036052,1,M.haemolytica,Clean
Beef 371,Beef371,BRD,ID,Ault,11/17/21,,821663.2,2.230448921,170,0,M.haemolytica,Clean
Beef 372,Beef372,BRD,ID,Ault,11/17/21,,338434.48,2.230448921,170,0,M.haemolytica,Clean
Beef 373,Beef373,Healthy,ID,Ault,11/17/21,,1125436.56,2.230448921,170,0,M.haemolytica,Clean
Beef 374,Beef374,Healthy,ID,Ault,11/17/21,,1592085.54,2.230448921,170,0,M.haemolytica,Clean
Beef 375,Beef375,Healthy,ID,Ault,11/17/21,,210131.54,2.230448921,170,0,M.haemolytica,Clean
Beef 377,Beef377,BRD,ID,Ault,11/19/21,,2821377.3,3.709193312,5119.096446,1,M.haemolytica,Clean
Beef 378,Beef378,BRD,ID,Ault,11/19/21,,2024267.17,3.67124726,4690.803709,1,M.haemolytica,Clean
Beef 379,Beef379,BRD,ID,Ault,11/19/21,,614643.67,2.230448921,170,0,M.haemolytica,Clean
Beef 38,Beef38,BRD,TX,Cactus,3/8/21,106.1,396976219,5.12262001,132623.355,1,M.haemolytica,Clean
Beef 380,Beef380,Healthy,ID,Ault,11/19/21,,776146.56,2.230448921,170,0,M.haemolytica,Clean
Beef 381,Beef381,Healthy,ID,Ault,11/19/21,,483372.59,2.230448921,170,0,M.haemolytica,Clean
Beef 382,Beef382,Healthy,ID,Ault,11/19/21,,771633.13,2.230448921,170,0,M.haemolytica,Clean
Beef 384,Beef384,Healthy,ID,Ault,11/23/21,,551444.62,2.230448921,170,0,M.haemolytica,Clean
Beef 385,Beef385,Healthy,ID,Ault,11/23/21,,258187.08,2.230448921,170,0,M.haemolytica,Clean
Beef 386,Beef386,Healthy,ID,Ault,11/23/21,,4530405.48,2.230448921,170,0,M.haemolytica,Clean
Beef 387,Beef387,Healthy,ID,Ault,11/23/21,,14855406.68,2.230448921,170,0,M.haemolytica,Clean
Beef 388,Beef388,Healthy,ID,Ault,11/23/21,,459920.46,2.230448921,170,0,M.haemolytica,Clean
Beef 389,Beef389,Healthy,ID,Ault,11/23/21,,2616841.28,2.230448921,170,0,M.haemolytica,Clean
Beef 390,Beef390,Healthy,ID,Ault,11/23/21,,1298615.08,2.230448921,170,0,M.haemolytica,Clean
Beef 391,Beef391,Healthy,ID,Ault,11/23/21,,1048784.75,2.230448921,170,0,M.haemolytica,Clean
Beef 393,Beef393,Healthy,ID,Boise Valley Feeders,11/23/21,,4621385.35,3.563244186,3658.004082,1,M.haemolytica,Clean
Beef 394,Beef394,Healthy,ID,Boise Valley Feeders,11/23/21,,2440801.21,2.230448921,170,0,M.haemolytica,Clean
Beef 395,Beef395,Healthy,ID,Boise Valley Feeders,11/23/21,,6100627.09,2.230448921,170,0,M.haemolytica,Clean
Beef 396,Beef396,Healthy,ID,Boise Valley Feeders,11/23/21,104.3,4538822.35,2.230448921,170,0,M.haemolytica,Clean
Beef 397,Beef397,BRD,ID,Boise Valley Feeders,11/23/21,104.3,623310.23,2.230448921,170,0,M.haemolytica,Clean
Beef 398,Beef398,BRD,ID,Boise Valley Feeders,11/23/21,105,1535176.25,2.230448921,170,0,M.haemolytica,Clean
Beef 399,Beef399,BRD,ID,Boise Valley Feeders,11/23/21,105.3,5617016.14,4.193584451,15616.52679,1,M.haemolytica,Clean
Beef 40,Beef40,Healthy,TX,Cactus,3/15/21,103.2,230,3.790291961,6170.096566,1,M.haemolytica,Clean
Beef 400,Beef400,BRD,ID,Boise Valley Feeders,11/23/21,105.1,2157207.49,2.230448921,170,0,M.haemolytica,Clean
Beef 401,Beef401,BRD,ID,Boise Valley Feeders,11/23/21,104.2,329841.48,2.230448921,170,0,M.haemolytica,Clean
Beef 402,Beef402,Healthy,ID,Boise Valley Feeders,11/23/21,104.8,95999.59,2.230448921,170,0,M.haemolytica,Clean
Beef 403,Beef403,BRD,ID,Boise Valley Feeders,11/23/21,104.8,14067187.67,3.292686275,1961.942501,1,M.haemolytica,Clean
Beef 404,Beef404,BRD,ID,Boise Valley Feeders,11/23/21,105.9,1109152.82,4.344235343,22092.01571,1,M.haemolytica,Clean
Beef 405,Beef405,BRD,ID,Boise Valley Feeders,11/23/21,104.1,2632582.85,2.230448921,170,0,M.haemolytica,Clean
Beef 406,Beef406,BRD,ID,Boise Valley Feeders,11/23/21,104.8,2877184.03,2.230448921,170,0,M.haemolytica,Clean
Beef 407,Beef407,BRD,ID,Boise Valley Feeders,11/23/21,105.3,1965227.41,4.202594955,15943.91443,1,M.haemolytica,Clean
Beef 408,Beef408,BRD,IN,Ault,12/8/21,103.4,1940958.15,3.839182669,6905.30187,1,M.haemolytica,Clean
Beef 409,Beef409,BRD,IN,Ault,12/8/21,102.7,4652781.19,5.07239419,118139.2446,1,M.haemolytica,Clean
Beef 410,Beef410,BRD,IN,Ault,12/8/21,103.5,2119598.23,3.921333064,8343.207865,1,M.haemolytica,Clean
Beef 411,Beef411,BRD,IN,Ault,12/8/21,102.4,24996569.99,3.914763164,8217.943753,1,M.haemolytica,Clean
Beef 412,Beef412,BRD,IN,Ault,12/8/21,103.5,2349560.88,4.551627865,35614.58309,1,M.haemolytica,Clean
Beef 413,Beef413,Healthy,IN,Ault,12/8/21,102.1,327530.86,2.230448921,170,0,M.haemolytica,Clean
Beef 414,Beef414,Healthy,IN,Ault,12/8/21,103.3,415989.97,3.294105359,1968.363753,1,M.haemolytica,Clean
Beef 415,Beef415,Healthy,IN,Ault,12/8/21,102.7,1582729.78,2.230448921,170,0,M.haemolytica,Clean
Beef 416,Beef416,Healthy,IN,Ault,12/8/21,103.1,2775293.17,3.892018822,7798.639092,1,M.haemolytica,Clean
Beef 417,Beef417,Healthy,IN,Ault,12/8/21,103.1,491085.96,2.230448921,170,0,M.haemolytica,Clean
Beef 418,Beef418,Healthy,IN,Ault,12/8/21,103.1,3519149.14,3.896608361,7881.490589,1,M.haemolytica,Clean
Beef 419,Beef419,Healthy,IN,Ault,12/8/21,103.1,657757.6,3.35596274,2269.67012,1,M.haemolytica,Clean
Beef 42,Beef42,Healthy,TX,Cactus,3/16/21,102.8,10560233.48,3.96631948,9253.786603,1,M.haemolytica,Clean
Beef 420,Beef420,Healthy,IN,Ault,12/8/21,102.5,1595608.59,2.230448921,170,0,M.haemolytica,Clean
Beef 421,Beef421,Healthy,IN,Ault,2/10/22,103.4,33973182.55,4.644188604,44074.6228,1,M.haemolytica,Clean
Beef 422,Beef422,BRD,IN,Ault,2/10/22,103.8,45058467.95,4.68904394,48870.18015,1,M.haemolytica,Clean
Beef 423,Beef423,Healthy,IN,Ault,2/10/22,103.8,22335800.62,3.795304733,6241.726474,1,M.haemolytica,Clean
Beef 424,Beef424,Healthy,IN,Ault,2/10/22,102.9,11068235.74,3.033214057,1079.478648,1,M.haemolytica,Clean
Beef 425,Beef425,BRD,IN,Ault,2/10/22,104.2,69327325.58,3.919425057,8306.633641,1,M.haemolytica,Clean
Beef 426,Beef426,Healthy,IN,Ault,2/10/22,103.3,18034807.99,4.150703847,14148.28656,1,M.haemolytica,Clean
Beef 427,Beef427,Healthy,IN,Ault,2/10/22,102.5,3170511.99,3.938507407,8679.753805,1,M.haemolytica,Clean
Beef 428,Beef428,Healthy,IN,Ault,2/10/22,103.2,1963823.19,4.054153944,11328.01834,1,M.haemolytica,Clean
Beef 429,Beef429,BRD,IN,Ault,2/10/22,104.8,61355050.2,4.229687148,16970.20731,1,M.haemolytica,Clean
Beef 430,Beef430,BRD,IN,Ault,2/10/22,101.4,1053912944,5.798411734,628654.0729,1,M.haemolytica,Clean
Beef 431,Beef431,Healthy,IN,Ault,2/10/22,103,28080091.36,2.230448921,170,0,M.haemolytica,Clean
Beef 432,Beef432,BRD,IN,Ault,2/10/22,104.6,222774326,4.654564168,45140.27162,1,M.haemolytica,Clean
Beef 433,Beef433,Healthy,IN,Ault,2/10/22,103.8,28610132.56,2.230448921,170,0,M.haemolytica,Clean
Beef 435,Beef435,BRD,IN,Ault,7/14/20,104.3,202410627.7,2.230448921,170,0,M.haemolytica,Clean
Beef 436,Beef436,Healthy,IN,Ault,7/14/20,103.7,163881590.3,4.111593823,12929.86,1,M.haemolytica,Clean
Beef 437,Beef437,Healthy,IN,Ault,7/14/20,102.7,88366077.78,3.684367734,4834.68,1,M.haemolytica,Clean
Beef 438,Beef438,BRD,IN,Ault,7/14/20,105.6,70169743.03,5.20663469,160929.14,1,M.haemolytica,Clean
Beef 439,Beef439,Healthy,IN,Ault,7/14/20,104,11018365.34,2.230448921,170,0,M.haemolytica,Clean
Beef 440,Beef440,Healthy,IN,Ault,7/14/20,102.9,48767980.76,2.230448921,170,0,M.haemolytica,Clean
Beef 441,Beef441,BRD,IN,Ault,7/14/20,103.8,75385854.09,3.872094476,7448.94,1,M.haemolytica,Clean
Beef 442,Beef442,Healthy,IN,Ault,7/14/20,103,102316074.7,2.740970277,550.77,1,M.haemolytica,Clean
Beef 443,Beef443,BRD,IN,Ault,7/14/20,105.2,78216426.98,5.363626889,231007.93,1,M.haemolytica,Clean
Beef 444,Beef444,Healthy,IN,Ault,7/14/20,102.5,87331449.75,3.309493897,2039.36,1,M.haemolytica,Clean
Beef 445,Beef445,BRD,IN,Ault,7/14/20,104.6,296862708.7,5.140957158,138342.99,1,M.haemolytica,Clean
Beef 446,Beef446,Healthy,IN,Ault,7/14/20,102.5,25236953.66,2.230448921,170,0,M.haemolytica,Clean
Beef 447,Beef447,Healthy,IN,Ault,7/14/20,102.6,228053833.4,4.856358344,71838.68,1,M.haemolytica,Clean
Beef 448,Beef448,Healthy,IN,Ault,7/21/20,104.4,668341682.7,2.230448921,170,0,M.haemolytica,Clean
Beef 449,Beef449,Healthy,IN,Ault,7/21/20,104.7,41998340.46,5.004111615,100951.23,1,M.haemolytica,Clean
Beef 45,Beef45,BRD,TX,Cactus,3/15/21,105,766422245.6,4.853835475,71422.57026,1,M.haemolytica,Clean
Beef 450,Beef450,Healthy,IN,Ault,7/21/20,103.3,119818020.6,3.471522002,2961.57,1,M.haemolytica,Clean
Beef 451,Beef451,BRD,IN,Ault,7/21/20,,155020255.1,5.575528321,376294.89,1,M.haemolytica,Clean
Beef 452,Beef452,BRD,IN,Ault,7/21/20,102.7,359188848.9,4.798451957,62871.23,1,M.haemolytica,Clean
Beef 453,Beef453,BRD,IN,Ault,7/21/20,102.9,189548545.8,4.041509929,11002.97,1,M.haemolytica,Clean
Beef 454,Beef454,BRD,IN,Ault,7/21/20,103.3,447870848.6,3.155927854,1431.95,1,M.haemolytica,Clean
Beef 455,Beef455,Healthy,IN,Ault,7/21/20,103.3,1390636864,3.133819832,1360.88,1,M.haemolytica,Clean
Beef 456,Beef456,Healthy,IN,Ault,7/21/20,102.3,303921189.9,2.230448921,170,0,M.haemolytica,Clean
Beef 457,Beef457,BRD,IN,Ault,7/21/20,104.7,4967512471,2.230448921,170,0,M.haemolytica,Clean
Beef 458,Beef458,BRD,IN,Ault,7/21/20,104,9405954.64,4.699273383,50034.94,1,M.haemolytica,Clean
Beef 459,Beef459,Healthy,IN,Ault,8/12/20,103.2,45153064.43,2.230448921,170,0,M.haemolytica,Clean
Beef 460,Beef460,Healthy,IN,Ault,8/12/20,102.7,22145527.93,3.201732958,1591.23,1,M.haemolytica,Clean
Beef 461,Beef461,BRD,IN,Ault,8/12/20,102.4,237008221.2,4.070042672,11750.13,1,M.haemolytica,Clean
Beef 462,Beef462,BRD,IN,Ault,8/12/20,104.8,382729160.2,5.435156289,272368.13,1,M.haemolytica,Clean
Beef 463,Beef463,Healthy,IN,Ault,8/12/20,103.4,261069571.4,2.702215059,503.75,1,M.haemolytica,Clean
Beef 464,Beef464,Healthy,IN,Ault,8/12/20,103.1,367019824.6,3.895976388,7870.03,1,M.haemolytica,Clean
Beef 465,Beef465,BRD,IN,Ault,8/12/20,106.3,455582882.2,5.373422974,236277.83,1,M.haemolytica,Clean
Beef 466,Beef466,Healthy,IN,Ault,8/12/20,102.7,96727958.04,5.499261169,315690.25,1,M.haemolytica,Clean
Beef 467,Beef467,Healthy,IN,Ault,8/12/20,103.2,65978606.24,4.300830826,19990.83,1,M.haemolytica,Clean
Beef 468,Beef468,BRD,IN,Ault,8/12/20,103.5,24431129.62,2.230448921,170,0,M.haemolytica,Clean
Beef 469,Beef469,BRD,IN,Ault,8/12/20,103.3,106366196.9,3.965516368,9236.69,1,M.haemolytica,Clean
Beef 47,Beef47,BRD,TX,Cactus,3/15/21,104.4,99482.13,2.993951897,986.17025,1,M.haemolytica,Clean
Beef 470,Beef470,Healthy,IN,Ault,8/19/20,,75353998.72,2.230448921,170,0,M.haemolytica,Clean
Beef 471,Beef471,Healthy,IN,Ault,8/19/20,,6332889.16,4.280271661,19066.53,1,M.haemolytica,Clean
Beef 472,Beef472,BRD,IN,Ault,8/19/20,104.4,356912279.6,5.012046258,102812.58,1,M.haemolytica,Clean
Beef 473,Beef473,Healthy,IN,Ault,8/19/20,103.3,344104019.4,4.509851596,32348.31,1,M.haemolytica,Clean
Beef 474,Beef474,BRD,IN,Ault,8/19/20,103.2,413587557.1,2.230448921,170,0,M.haemolytica,Clean
Beef 475,Beef475,BRD,IN,Ault,8/19/20,103.8,50917761.81,4.026891828,10638.78,1,M.haemolytica,Clean
Beef 476,Beef476,Healthy,IN,Ault,8/26/20,105,92275946.27,3.3166412,2073.2,1,M.haemolytica,Clean
Beef 477,Beef477,Healthy,IN,Ault,8/26/20,105.1,56382533.03,2.230448921,170,0,M.haemolytica,Clean
Beef 478,Beef478,Healthy,IN,Ault,8/26/20,103.4,258866838.4,4.472234397,29664.32,1,M.haemolytica,Clean
Beef 479,Beef479,BRD,IN,Ault,8/26/20,104.2,91600579.32,4.07591322,11910.04,1,M.haemolytica,Clean
Beef 48,Beef48,BRD,TX,Cactus,3/16/21,104.2,38648.96,4.682024184,48086.61249,1,M.haemolytica,Clean
Beef 480,Beef480,Healthy,IN,Ault,8/26/20,102.7,37935904.73,3.080262017,1202.99,1,M.haemolytica,Clean
Beef 481,Beef481,BRD,IN,Ault,8/26/20,102.7,218284274.4,3.794163773,6225.35,1,M.haemolytica,Clean
Beef 482,Beef482,Healthy,IN,Ault,8/26/20,103.5,453906252.9,5.767229059,585098.6,1,M.haemolytica,Clean
Beef 483,Beef483,BRD,IN,Ault,8/26/20,105.2,588721469.9,4.507632058,32183.41,1,M.haemolytica,Clean
Beef 484,Beef484,BRD,IN,Ault,8/26/20,102.9,123891960.5,4.00001824,10000.42,1,M.haemolytica,Clean
Beef 485,Beef485,Healthy,IN,Ault,8/26/20,103.3,32998602.79,2.230448921,170,0,M.haemolytica,Clean
Beef 486,Beef486,Healthy,IN,Ault,8/26/20,104.1,306620962.9,3.39825606,2501.82,1,M.haemolytica,Clean
Beef 487,Beef487,BRD,IN,Ault,8/26/20,103.4,36200481.6,5.481351216,302936.23,1,M.haemolytica,Clean
Beef 488,Beef488,Healthy,IN,Ault,8/26/20,103.4,92030483.48,4.050831991,11241.7,1,M.haemolytica,Clean
Beef 489,Beef489,Healthy,IN,Ault,9/10/20,102.9,241560169.6,3.822936571,6651.76,1,M.haemolytica,Clean
Beef 49,Beef49,BRD,TX,Cactus,3/18/21,105,783724921.3,4.336293488,21691.69491,1,M.haemolytica,Clean
Beef 490,Beef490,Healthy,IN,Ault,9/10/20,104,110713882.1,3.821707378,6632.96,1,M.haemolytica,Clean
Beef 491,Beef491,BRD,IN,Ault,9/10/20,103.6,371914405,3.365060968,2317.72,1,M.haemolytica,Clean
Beef 492,Beef492,BRD,IN,Ault,9/10/20,103,475833620.5,3.217262793,1649.16,1,M.haemolytica,Clean
Beef 493,Beef493,Healthy,IN,Ault,9/10/20,103.1,77687626.79,5.120656472,132025.09,1,M.haemolytica,Clean
Beef 494,Beef494,BRD,IN,Ault,9/10/20,104.6,1.54E+11,6.146245915,1400380.05,1,M.haemolytica,Clean
Beef 495,Beef495,Healthy,IN,Ault,9/10/20,103.4,411855875.3,6.817938435,6575646.15,1,M.haemolytica,Clean
Beef 496,Beef496,Healthy,IN,Ault,9/10/20,102.8,46275074.56,6.545876469,3514604.57,1,M.haemolytica,Clean
Beef 497,Beef497,BRD,IN,Ault,9/10/20,102.5,3584980954,6.494203548,3120351.71,1,M.haemolytica,Clean
Beef 498,Beef498,BRD,IN,Ault,9/10/20,103.2,96357275.04,5.572325395,373529.92,1,M.haemolytica,Clean
Beef 499,Beef499,BRD,IN,Ault,9/30/20,104.6,1110199616,2.230448921,170,0,M.haemolytica,Clean
Beef 5,Beef5,Healthy,TX,Cactus,3/4/21,102.5,6050353.62,2.230448921,170,0,M.haemolytica,Clean
Beef 50,Beef50,BRD,TX,Cactus,3/18/21,104,12135712840,2.230448921,170,0,M.haemolytica,Clean
Beef 500,Beef500,BRD,IN,Ault,9/30/20,104.1,120850227.1,2.230448921,170,0,M.haemolytica,Clean
Beef 501,Beef501,Healthy,IN,Ault,9/30/20,102.7,102927528.2,3.280885546,1909.35,1,M.haemolytica,Clean
Beef 502,Beef502,Healthy,IN,Ault,9/30/20,103.1,36472842.95,3.606601681,4042.05,1,M.haemolytica,Clean
Beef 503,Beef503,Healthy,IN,Ault,9/30/20,102.9,236110018.1,3.052893925,1129.52,1,M.haemolytica,Clean
Beef 504,Beef504,BRD,IN,Ault,9/30/20,103.6,116272199.7,4.922943381,83742.01,1,M.haemolytica,Clean
Beef 505,Beef505,Healthy,IN,Ault,9/30/20,102.9,30016392.27,2.230448921,170,0,M.haemolytica,Clean
Beef 506,Beef506,Healthy,IN,Ault,9/30/20,103,73610460.98,3.036061707,1086.58,1,M.haemolytica,Dirty
Beef 507,Beef507,BRD,IN,Ault,9/30/20,106.5,491371131.7,2.230448921,170,0,M.haemolytica,Clean
Beef 508,Beef508,Healthy,IN,Ault,9/30/20,102.9,149139248.8,2.230448921,170,0,M.haemolytica,Dirty
Beef 509,Beef509,Healthy,IN,Ault,9/30/20,102.5,28722690.39,2.230448921,170,0,M.haemolytica,Clean
Beef 51,Beef51,Healthy,TX,Cactus,3/16/21,102.7,230,2.230448921,170,0,M.haemolytica,Clean
Beef 510,Beef510,BRD,IN,Ault,9/30/20,103.3,982112330.9,5.388493382,244620.8,1,M.haemolytica,Clean
Beef 511,Beef511,BRD,IN,Ault,9/30/20,103.9,160391990.1,4.771904011,59143.09,1,M.haemolytica,Clean
Beef 512,Beef512,Healthy,IN,Ault,10/14/20,102.7,330885647.5,5.414576455,259762.5,1,M.haemolytica,Clean
Beef 513,Beef513,BRD,IN,Ault,10/14/20,103.4,302944388.9,2.230448921,170,0,M.haemolytica,Clean
Beef 514,Beef514,BRD,IN,Ault,10/14/20,104.7,86543268.47,4.853759216,71410.03,1,M.haemolytica,Clean
Beef 515,Beef515,Healthy,IN,Ault,10/14/20,103.3,226090677.5,2.230448921,170,0,M.haemolytica,Clean
Beef 516,Beef516,Healthy,IN,Ault,10/14/20,102.7,133043208.3,5.779475355,601832.11,1,M.haemolytica,Clean
Beef 517,Beef517,BRD,IN,Ault,10/14/20,105.2,1496127378,5.906382494,806088.07,1,M.haemolytica,Clean
Beef 518,Beef518,Healthy,IN,Ault,10/14/20,105.4,2.61E+11,2.230448921,170,0,M.haemolytica,Clean
Beef 519,Beef519,Healthy,IN,Ault,10/28/20,103.6,71207305.46,5.976924674,948253.98,1,M.haemolytica,Clean
Beef 52,Beef52,BRD,TX,Cactus,3/18/21,105.1,543372008.4,2.230448921,170,0,M.haemolytica,Clean
Beef 520,Beef520,BRD,IN,Ault,10/28/20,107.4,35873400.24,4.775477336,59631.72,1,M.haemolytica,Clean
Beef 521,Beef521,Healthy,IN,Ault,10/28/20,102.5,40663944.05,2.230448921,170,0,M.haemolytica,Clean
Beef 522,Beef522,BRD,IN,Ault,10/28/20,104.9,20785446.07,5.413104371,258883.5,1,M.haemolytica,Clean
Beef 523,Beef523,Healthy,IN,Ault,10/28/20,103.4,31104071.4,2.230448921,170,0,M.haemolytica,Dirty
Beef 524,Beef524,Healthy,IN,Ault,10/28/20,,1140970636,2.230448921,170,0,M.haemolytica,Dirty
Beef 525,Beef525,BRD,IN,Ault,10/28/20,106.2,61842992.77,4.55160234,35612.49,1,M.haemolytica,Dirty
Beef 526,Beef526,BRD,IN,Ault,10/28/20,106,248682454.3,4.953144723,89772.79,1,M.haemolytica,Dirty
Beef 527,Beef527,Healthy,IN,Ault,10/28/20,103.3,17757361.45,2.230448921,170,0,M.haemolytica,Dirty
Beef 528,Beef528,BRD,IN,Ault,11/4/20,104.1,7477736.75,5.99227411,982367.78,1,M.haemolytica,Dirty
Beef 529,Beef529,Healthy,IN,Ault,11/4/20,102.7,40784085.92,3.874917054,7497.51,1,M.haemolytica,Dirty
Beef 53,Beef53,Healthy,TX,Cactus,3/15/21,103,2.54E+11,3.47776406,3004.443632,1,M.haemolytica,Dirty
Beef 530,Beef530,BRD,IN,Ault,11/4/20,105.6,34582234.2,5.995728523,990212.77,1,M.haemolytica,Dirty
Beef 531,Beef531,BRD,IN,Ault,11/4/20,104.6,38747282.32,4.154936789,14286.86,1,M.haemolytica,Dirty
Beef 532,Beef532,Healthy,IN,Ault,11/4/20,102.2,48828715.51,4.262511365,18302.54,1,M.haemolytica,Dirty
Beef 533,Beef533,Healthy,IN,Ault,11/4/20,103.4,13915064.83,2.230448921,170,0,M.haemolytica,Dirty
Beef 534,Beef534,BRD,IN,Ault,11/4/20,104.1,4.63E+12,5.783276292,607122.45,1,M.haemolytica,Dirty
Beef 535,Beef535,Healthy,IN,Ault,11/4/20,102.9,260220433,5.118428027,131349.38,1,M.haemolytica,Dirty
Beef 536,Beef536,BRD,IN,Ault,11/4/20,105.1,151065545.1,4.447981324,28053.13,1,M.haemolytica,Dirty
Beef 537,Beef537,Healthy,IN,Ault,11/11/20,102.9,15453924.63,5.111616192,129305.26,1,M.haemolytica,Dirty
Beef 538,Beef538,BRD,IN,Ault,11/11/20,106.5,2929162.17,4.109111607,12856.17,1,M.haemolytica,Dirty
Beef 539,Beef539,Healthy,IN,Ault,11/11/20,106.6,188202144.7,5.515975322,328076.65,1,M.haemolytica,Dirty
Beef 540,Beef540,Healthy,IN,Ault,11/11/20,102.9,10689216.52,2.230448921,170,0,M.haemolytica,Dirty
Beef 541,Beef541,Healthy,IN,Ault,11/11/20,103.8,350946213.4,2.230448921,170,0,M.haemolytica,Dirty
Beef 542,Beef542,BRD,IN,Ault,11/11/20,104.4,78215574.15,5.658063213,455054.29,1,M.haemolytica,Dirty
Beef 543,Beef543,Healthy,IN,Ault,11/11/20,103.2,408908380.3,2.230448921,170,0,M.haemolytica,Dirty
Beef 544,Beef544,Healthy,IN,Ault,11/11/20,104,38502304.75,4.897362531,78951.89,1,M.haemolytica,Dirty
Beef 545,Beef545,BRD,IN,Ault,11/11/20,104.8,35660454.22,4.370260989,23456.38,1,M.haemolytica,Dirty
Beef 546,Beef546,Healthy,IN,Ault,11/18/20,103.7,164343930.8,2.230448921,170,0,M.haemolytica,Dirty
Beef 547,Beef547,Healthy,IN,Ault,11/18/20,102.5,57314414.89,2.230448921,170,0,M.haemolytica,Dirty
Beef 548,Beef548,Healthy,IN,Ault,11/18/20,103.6,223685399.7,4.562476895,36515.47,1,M.haemolytica,Dirty
Beef 549,Beef549,Healthy,IN,Ault,11/18/20,103.3,8940077.77,4.255084994,17992.23,1,M.haemolytica,Dirty
Beef 550,Beef550,Healthy,IN,Ault,11/18/20,102.4,17955854.51,2.230448921,170,0,M.haemolytica,Dirty
Beef 551,Beef551,BRD,IN,Ault,11/18/20,105.2,7.24E+11,2.230448921,170,0,M.haemolytica,Dirty
Beef 552,Beef552,Healthy,IN,Ault,11/18/20,102.5,56280968.14,4.542853549,34902.26,1,M.haemolytica,Dirty
Beef 553,Beef553,BRD,IN,Ault,11/18/20,104.8,1064023600,4.050461348,11232.11,1,M.haemolytica,Dirty
Beef 554,Beef554,Healthy,IN,Ault,11/18/20,102.9,104566185.7,3.766585341,5842.32,1,M.haemolytica,Dirty
Beef 555,Beef555,BRD,IN,Ault,11/18/20,105.8,335480067.9,4.980508178,95611.07,1,M.haemolytica,Dirty
Beef 556,Beef556,Healthy,IN,Ault,12/2/20,103.7,17970497.91,2.230448921,170,0,M.haemolytica,Dirty
Beef 557,Beef557,BRD,IN,Ault,12/2/20,103,608892924.7,4.407307947,25545.12,1,M.haemolytica,Dirty
Beef 558,Beef558,Healthy,IN,Ault,12/2/20,102.9,21003857.39,3.587649239,3869.45,1,M.haemolytica,Dirty
Beef 559,Beef559,Healthy,IN,Ault,12/2/20,103.5,106927258,2.230448921,170,0,M.haemolytica,Dirty
Beef 56,Beef56,Healthy,TX,Cactus,3/23/21,101.8,166569187.9,2.230448921,170,0,M.haemolytica,Dirty
Beef 560,Beef560,BRD,IN,Ault,12/2/20,104,56378457.97,2.230448921,170,0,M.haemolytica,Dirty
Beef 561,Beef561,BRD,IN,Ault,12/2/20,104.9,831889037.2,4.089281115,12282.34,1,M.haemolytica,Dirty
